model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,UWI41211,Bacteriophage sp.,"{""uid"": ""2295430664"", ""accession"": ""UWI41211"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 383, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295430664|gb|UWI41211.1|"", ""isolate"": ""4171_83010"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI41211/library/accession_lit,8,TMP_results/accessions/UWI41211/library/host_lit,10,618.8199999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 29.56, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 197.98, ""FilterRelevantHostLiterature"": 116.72, ""ClassifySummary"": 6.15}",False,TMP_results/accessions/UWI41211/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI38913,Bacteriophage sp.,"{""uid"": ""2295426644"", ""accession"": ""UWI38913"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295426644|gb|UWI38913.1|"", ""isolate"": ""4127_64203"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI38913/library/accession_lit,8,TMP_results/accessions/UWI38913/library/host_lit,10,621.22,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 33.19, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 198.12, ""FilterRelevantHostLiterature"": 116.73, ""ClassifySummary"": 6.14}",False,TMP_results/accessions/UWI38913/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI37982,Bacteriophage sp.,"{""uid"": ""2295424985"", ""accession"": ""UWI37982"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 383, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295424985|gb|UWI37982.1|"", ""isolate"": ""4064_99857"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI37982/library/accession_lit,8,TMP_results/accessions/UWI37982/library/host_lit,10,618.9799999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 31.0, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 198.07, ""FilterRelevantHostLiterature"": 116.26, ""ClassifySummary"": 6.14}",False,TMP_results/accessions/UWI37982/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI37891,Bacteriophage sp.,"{""uid"": ""2295424802"", ""accession"": ""UWI37891"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295424802|gb|UWI37891.1|"", ""isolate"": ""4064_96076"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The first paper (PMC13173640.1.txt) provides the most comprehensive thermal data. It states that the 'optimal stability range (4–20 °C) suggests mesophilic conditions.' Furthermore, the stability was maintained at 4 °C (cold tolerance) and tested up to 30 °C (higher temperature), but the optimal stability range points towards mesophilic conditions (4–20 °C). The other papers either lack thermal data or point to mixed/extreme environments without a clear consensus for the primary organism/phage being studied in the context of optimal growth.",,True,TMP_results/accessions/UWI37891/library/accession_lit,8,TMP_results/accessions/UWI37891/library/host_lit,10,624.57,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 35.81, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 197.98, ""FilterRelevantHostLiterature"": 116.76, ""ClassifySummary"": 6.34}",False,TMP_results/accessions/UWI37891/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI37731,Bacteriophage sp.,"{""uid"": ""2295424615"", ""accession"": ""UWI37731"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 328, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295424615|gb|UWI37731.1|"", ""isolate"": ""4064_29815"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI37731/library/accession_lit,8,TMP_results/accessions/UWI37731/library/host_lit,10,622.89,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 33.19, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 198.05, ""FilterRelevantHostLiterature"": 116.5, ""ClassifySummary"": 6.15}",False,TMP_results/accessions/UWI37731/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI36644,Bacteriophage sp.,"{""uid"": ""2295422862"", ""accession"": ""UWI36644"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295422862|gb|UWI36644.1|"", ""isolate"": ""4039_35015"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI36644/library/accession_lit,8,TMP_results/accessions/UWI36644/library/host_lit,10,620.3599999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 30.72, ""ClassifyHostMetadata"": 1.9, ""FilterRelevantLiterature"": 198.36, ""FilterRelevantHostLiterature"": 115.96, ""ClassifySummary"": 6.17}",False,TMP_results/accessions/UWI36644/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI32215,Bacteriophage sp.,"{""uid"": ""2295415577"", ""accession"": ""UWI32215"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295415577|gb|UWI32215.1|"", ""isolate"": ""3932_65447"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI32215/library/accession_lit,8,TMP_results/accessions/UWI32215/library/host_lit,10,621.24,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 32.39, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 197.85, ""FilterRelevantHostLiterature"": 115.92, ""ClassifySummary"": 6.19}",False,TMP_results/accessions/UWI32215/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
ERROR,UWI30082,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'NoneType' object is not subscriptable
gemma4:e4b,UWI29292,Bacteriophage sp.,"{""uid"": ""2295410827"", ""accession"": ""UWI29292"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295410827|gb|UWI29292.1|"", ""isolate"": ""3868_16835"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI29292/library/accession_lit,8,TMP_results/accessions/UWI29292/library/host_lit,10,617.8100000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 30.26, ""ClassifyHostMetadata"": 1.55, ""FilterRelevantLiterature"": 198.2, ""FilterRelevantHostLiterature"": 116.14, ""ClassifySummary"": 6.19}",False,TMP_results/accessions/UWI29292/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI27732,Bacteriophage sp.,"{""uid"": ""2295408579"", ""accession"": ""UWI27732"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 382, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295408579|gb|UWI27732.1|"", ""isolate"": ""3835_41545"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI27732/library/accession_lit,8,TMP_results/accessions/UWI27732/library/host_lit,10,617.71,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 30.27, ""ClassifyHostMetadata"": 1.91, ""FilterRelevantLiterature"": 198.18, ""FilterRelevantHostLiterature"": 116.08, ""ClassifySummary"": 6.19}",False,TMP_results/accessions/UWI27732/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
gemma4:e4b,UWI26683,Bacteriophage sp.,"{""uid"": ""2295406729"", ""accession"": ""UWI26683"", ""title"": ""MAG: DNA recombination protein [Bacteriophage sp.]"", ""organism"": ""Bacteriophage sp."", ""taxonId"": 38018, ""sequence_length"": 404, ""create_date"": ""2022/09/11"", ""update_date"": ""2023/01/17"", ""dbsource"": ""insd"", ""extra"": ""gi|2295406729|gb|UWI26683.1|"", ""isolate"": ""3806_49660"", ""host"": ""Homo sapiens"", ""metagenome_source"": ""gut metagenome"", ""country"": ""Japan"", ""isolation_source"": ""feces""}",Homo sapiens,species,The metadata explicitly states 'host': 'Homo sapiens'.,,metadata,True,mesophile,,"The summary for PMC13173640.1.txt states: 'While the optimal stability range appears to be mesophilic (4–20 °C), the phage showed reduced stability at 30 °C.' It also notes that 'The optimal stability range (4–20 °C) suggests mesophilic conditions.' Although the phage was stable at 4°C (cold) and tested up to 30°C (warmer), the explicit conclusion drawn in the summary points to mesophilic conditions as the optimal stability range.",,True,TMP_results/accessions/UWI26683/library/accession_lit,8,TMP_results/accessions/UWI26683/library/host_lit,10,616.51,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 30.21, ""ClassifyHostMetadata"": 1.92, ""FilterRelevantLiterature"": 197.83, ""FilterRelevantHostLiterature"": 115.85, ""ClassifySummary"": 6.15}",False,TMP_results/accessions/UWI26683/summary/summary.txt,"['PMC13173640.1.txt', 'PMC13172421.1.txt', 'PMC13175485.1.txt', 'PMC13175621.1.txt', '42008119.txt']",5,"['PMC13174014.1.txt', 'PMC13175151.1.txt', 'PMC13173872.1.txt', 'PMC13173827.1.txt']",4,
