model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,YP_009780622,Staphylococcus phage Staph1N,"{""uid"": ""1841992719"", ""accession"": ""YP_009780622"", ""title"": ""Rec [Staphylococcus phage Staph1N]"", ""organism"": ""Staphylococcus phage Staph1N"", ""taxonId"": 1195076, ""sequence_length"": 418, ""create_date"": ""2020/05/15"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|1841992719|ref|YP_009780622.1|"", ""old_name"": ""Staphylococcus bacteriophage Staph1N"", ""lab_host"": ""Staphylococcus aureus strain NCTC9789 (=PS80)""}",Staphylococcus aureus strain NCTC9789 (=PS80),strain,The metadata explicitly states 'lab_host': 'Staphylococcus aureus strain NCTC9789 (=PS80)',,metadata,True,mesophile,,forced,,True,TMP_results/accessions/YP_009780622/library/accession_lit,1,TMP_results/accessions/YP_009780622/library/host_lit,0,18.689999999999998,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 4.81, ""ClassifyHostMetadata"": 2.36, ""FilterRelevantLiterature"": 2.07, ""FilterRelevantHostLiterature"": 0.0, ""ClassifyThermalForced"": 3.74}",False,TMP_results/accessions/YP_009780622/summary/summary.txt,[],0,[],0,
gemma4:e4b,YP_008240121,Listeria phage LP-125,"{""uid"": ""525972678"", ""accession"": ""YP_008240121"", ""title"": ""recombinase [Listeria phage LP-125]"", ""organism"": ""Listeria phage LP-125"", ""taxonId"": 1173766, ""sequence_length"": 414, ""create_date"": ""2013/07/22"", ""update_date"": ""2023/05/08"", ""dbsource"": ""refseq"", ""extra"": ""gi|525972678|ref|YP_008240121.1|""}",,,,,,False,mesophile,,forced,,True,TMP_results/accessions/YP_008240121/library/accession_lit,0,TMP_results/accessions/YP_008240121/library/host_lit,0,14.14,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""ClassifyHostLiterature"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 7.58, ""ClassifyHostMetadata"": 2.48, ""ClassifyHostLiterature"": 0.03, ""ClassifyThermalForced"": 4.05}",False,TMP_results/accessions/YP_008240121/summary/summary.txt,[],0,[],0,
gemma4:e4b,WGH19872,Streptomyces phage PumpkinSpice,"{""uid"": ""2492066688"", ""accession"": ""WGH19872"", ""title"": ""RecA-like DNA recombinase [Streptomyces phage PumpkinSpice]"", ""organism"": ""Streptomyces phage PumpkinSpice"", ""taxonId"": 3038382, ""sequence_length"": 334, ""create_date"": ""2023/04/25"", ""update_date"": ""2023/04/25"", ""dbsource"": ""insd"", ""extra"": ""gi|2492066688|gb|WGH19872.1|"", ""lab_host"": ""Streptomyces griseofuscus ATCC 23916"", ""country"": ""USA: St. Louis, MO"", ""isolation_source"": ""soil"", ""lat_lon"": ""38.6457 N 90.3148 W"", ""collection_date"": ""01-Oct-2017"", ""collected_by"": ""Brandon Chia & Paul Rice"", ""identified_by"": ""Brandon Chia & Paul Rice""}",Streptomyces griseofuscus ATCC 23916,strain,"The metadata contains the key 'lab_host' with the value 'Streptomyces griseofuscus ATCC 23916', which explicitly states the host organism.",,metadata,True,thermophile,,"The first paper (PMC13172421.1.txt) provides the strongest evidence. It explicitly mentions 'hot spring metagenomes' and the identification of a 'thermo-halotolerant laccase,' which strongly suggests adaptation to high temperatures. The summary concludes that the 'inclusion of hot spring samples and the identification of thermostable enzymes point towards the study's scope encompassing thermotolerant microbial physiology.' Although the second paper provides no thermal data, the overall evidence from the first paper points towards thermophily or thermotolerance.",,True,TMP_results/accessions/WGH19872/library/accession_lit,9,TMP_results/accessions/WGH19872/library/host_lit,0,337.84999999999997,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 33.61, ""ClassifyHostMetadata"": 2.64, ""FilterRelevantLiterature"": 241.16, ""FilterRelevantHostLiterature"": 0.0, ""ClassifySummary"": 3.84}",False,TMP_results/accessions/WGH19872/summary/summary.txt,"['PMC13172421.1.txt', '42089638.txt']",2,[],0,
gemma4:e4b,WGG26156,Escherichia phage GADS24,"{""uid"": ""2490660012"", ""accession"": ""WGG26156"", ""title"": ""protein RecA [Escherichia phage GADS24]"", ""organism"": ""Escherichia phage GADS24"", ""taxonId"": 3038244, ""sequence_length"": 390, ""create_date"": ""2023/04/23"", ""update_date"": ""2023/04/23"", ""dbsource"": ""insd"", ""extra"": ""gi|2490660012|gb|WGG26156.1|"", ""host"": ""Escherichia coli NRT114"", ""country"": ""Saudi Arabia"", ""isolation_source"": ""chicken farm soil"", ""collection_date"": ""2021""}",Escherichia coli NRT114,strain,The metadata explicitly states the 'host' as 'Escherichia coli NRT114'.,,metadata,True,mesophile,,"The majority of the provided summaries (PMC12898486.1.txt and PMC12292600.1.txt) consistently report that the optimal and standard incubation temperature for the assays was 37 °C. In microbiology, organisms that thrive optimally at 37 °C are classically classified as mesophiles. While the papers do not explicitly state 'mesophile,' the consistent use of 37 °C strongly suggests this classification for the associated bacteria/phages.",,True,TMP_results/accessions/WGG26156/library/accession_lit,3,TMP_results/accessions/WGG26156/library/host_lit,7,349.58000000000004,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 23.61, ""ClassifyHostMetadata"": 2.16, ""FilterRelevantLiterature"": 77.36, ""FilterRelevantHostLiterature"": 69.14, ""ClassifySummary"": 5.29}",False,TMP_results/accessions/WGG26156/summary/summary.txt,"['PMC12898486.1.txt', 'PMC12292600.1.txt', 'PMC12685592.1.txt']",3,"['42139236.txt', '42139344.txt', '42139650.txt', 'PMC12898486.1.txt', 'PMC12292600.1.txt']",5,
gemma4:e4b,WGA02305,Campylobacter phage vB_Cj_QDYZ,"{""uid"": ""2485105942"", ""accession"": ""WGA02305"", ""title"": ""recombination and repair protein [Campylobacter phage vB_Cj_QDYZ]"", ""organism"": ""Campylobacter phage vB_Cj_QDYZ"", ""taxonId"": 3032374, ""sequence_length"": 347, ""create_date"": ""2023/04/18"", ""update_date"": ""2023/04/18"", ""dbsource"": ""insd"", ""extra"": ""gi|2485105942|gb|WGA02305.1|"", ""host"": ""Campylobacter jejuni 2206"", ""country"": ""China"", ""collection_date"": ""2022-06-10""}",Campylobacter jejuni 2206,strain,The metadata explicitly states the 'host' as 'Campylobacter jejuni 2206'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/WGA02305/library/accession_lit,1,TMP_results/accessions/WGA02305/library/host_lit,5,391.13,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 13.35, ""ClassifyHostMetadata"": 2.18, ""FilterRelevantLiterature"": 57.42, ""FilterRelevantHostLiterature"": 238.57, ""ClassifySummary"": 2.72, ""ClassifyThermalForced"": 4.84}",False,TMP_results/accessions/WGA02305/summary/summary.txt,[],0,['PMC12240185.1.txt'],1,
ERROR,WEU67818,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'NoneType' object is not subscriptable
gemma4:e4b,WDS61206,Synechococcus phage S-BM3,"{""uid"": ""2449455179"", ""accession"": ""WDS61206"", ""title"": ""RecA-like protein [Synechococcus phage S-BM3]"", ""organism"": ""Synechococcus phage S-BM3"", ""taxonId"": 753087, ""sequence_length"": 337, ""create_date"": ""2023/03/01"", ""update_date"": ""2023/03/01"", ""dbsource"": ""insd"", ""extra"": ""gi|2449455179|gb|WDS61206.1|"", ""host"": ""Synechococcus sp. WH 7803"", ""isolation_source"": ""Sargasso Sea""}",Synechococcus sp. WH 7803,species,The metadata explicitly states the 'host' as 'Synechococcus sp. WH 7803'.,,metadata,True,mesophile,,"Multiple papers report optimal or standard laboratory growth temperatures in the range of 22°C to 37°C (e.g., 37°C, 22°C, 30°C, 25°C). These temperatures fall squarely within the typical range associated with mesophilic organisms. Specifically, PMC12138183.1.txt explicitly mentions growth at 25°C and notes 'Mesophilic growth: The organism was grown at 25°C, suggesting mesophilic growth conditions.' Other papers use 22°C, 30°C, and 37°C, which are standard mesophilic incubation temperatures, and none suggest adaptation to extreme cold (psychrophile) or extreme heat (thermophile).",,True,TMP_results/accessions/WDS61206/library/accession_lit,7,TMP_results/accessions/WDS61206/library/host_lit,6,623.35,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 31.22, ""ClassifyHostMetadata"": 2.28, ""FilterRelevantLiterature"": 98.7, ""FilterRelevantHostLiterature"": 227.51, ""ClassifySummary"": 7.08}",False,TMP_results/accessions/WDS61206/summary/summary.txt,"['41930475.txt', '42053500.txt', 'PMC2297514.1.txt', 'PMC10976474.1.txt', 'PMC13108922.1.txt', '41549294.txt']",6,"['PMC11334911.1.txt', '9026442.txt', 'PMC12718436.1.txt', 'PMC12138183.1.txt']",4,
gemma4:e4b,WDS60946,Synechococcus phage S-BM1,"{""uid"": ""2449454898"", ""accession"": ""WDS60946"", ""title"": ""RecA-like protein [Synechococcus phage S-BM1]"", ""organism"": ""Synechococcus phage S-BM1"", ""taxonId"": 3021412, ""sequence_length"": 337, ""create_date"": ""2023/03/01"", ""update_date"": ""2023/03/01"", ""dbsource"": ""insd"", ""extra"": ""gi|2449454898|gb|WDS60946.1|"", ""host"": ""Synechococcus sp. WH 7803"", ""isolation_source"": ""Sargasso Sea""}",Synechococcus sp. WH 7803,species,The metadata explicitly states the 'host' as 'Synechococcus sp. WH 7803'.,,metadata,True,mesophile,,"Multiple papers report incubation or optimal growth temperatures in the range of 22°C to 30°C (e.g., 24°±2°C, 22°C, 30°C, 25°C). These temperatures fall squarely within the typical range associated with mesophiles (generally 20°C to 45°C). While no paper explicitly states 'mesophile,' the consistent use of these moderate, ambient temperatures for growth assays strongly suggests mesophilic conditions for the studied systems. The papers also lack evidence for extreme cold (psychrophile) or high heat (thermophile) adaptation.",,True,TMP_results/accessions/WDS60946/library/accession_lit,7,TMP_results/accessions/WDS60946/library/host_lit,6,724.78,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 38.29, ""ClassifyHostMetadata"": 2.29, ""FilterRelevantLiterature"": 170.1, ""FilterRelevantHostLiterature"": 171.9, ""ClassifySummary"": 7.22}",False,TMP_results/accessions/WDS60946/summary/summary.txt,"['PMC13041748.1.txt', '41930475.txt', '42053500.txt', 'PMC2984593.1.txt', 'PMC10976474.1.txt', 'PMC13108922.1.txt', '41549294.txt']",7,"['PMC11334911.1.txt', '9026442.txt', 'PMC12718436.1.txt', 'PMC12138183.1.txt']",4,
gemma4:e4b,UYE95121,Escherichia phage vB_EcoM-pJBB,"{""uid"": ""2316770156"", ""accession"": ""UYE95121"", ""title"": ""RecA [Escherichia phage vB_EcoM-pJBB]"", ""organism"": ""Escherichia phage vB_EcoM-pJBB"", ""taxonId"": 3458551, ""sequence_length"": 390, ""create_date"": ""2023/03/01"", ""update_date"": ""2025/08/27"", ""dbsource"": ""insd"", ""extra"": ""gi|2316770156|gb|UYE95121.1|"", ""host"": ""Escherichia coli ATCC 43895"", ""country"": ""South Korea"", ""isolation_source"": ""sewage"", ""collection_date"": ""Feb-2020""}",Escherichia coli ATCC 43895,strain,The metadata explicitly states the 'host' as 'Escherichia coli ATCC 43895'.,,metadata,True,mesophile,,"The majority of the provided papers (PMC12428618.1.txt, PMC13140742.1.txt, PMC11394844.1.txt, PMC13096051.1.txt) report optimal or standard growth/assay temperatures at 37°C. The first paper (PMC12656860.1.txt) also suggests adaptation to 'mesophilic conditions typical of sewage environments' based on optimal stability between 0–40 °C. Since 37°C is the standard mammalian body temperature and falls squarely within the typical range for mesophiles (generally 20°C to 45°C), mesophily is the most strongly supported classification across the dataset.",,True,TMP_results/accessions/UYE95121/library/accession_lit,1,TMP_results/accessions/UYE95121/library/host_lit,10,552.6,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 15.19, ""ClassifyHostMetadata"": 2.28, ""FilterRelevantLiterature"": 40.44, ""FilterRelevantHostLiterature"": 268.42, ""ClassifySummary"": 6.41}",False,TMP_results/accessions/UYE95121/summary/summary.txt,['PMC12656860.1.txt'],1,"['PMC12656860.1.txt', 'PMC12428618.1.txt', 'PMC13140742.1.txt', 'PMC11394844.1.txt', 'PMC13096051.1.txt']",5,
gemma4:e4b,WDQ26312,Klebsiella phage phi_KPN_S3,"{""uid"": ""2447590273"", ""accession"": ""WDQ26312"", ""title"": ""recombination and repair protein [Klebsiella phage phi_KPN_S3]"", ""organism"": ""Klebsiella phage phi_KPN_S3"", ""taxonId"": 3028472, ""sequence_length"": 385, ""create_date"": ""2023/02/27"", ""update_date"": ""2023/02/27"", ""dbsource"": ""insd"", ""extra"": ""gi|2447590273|gb|WDQ26312.1|"", ""host"": ""Klebsiella pneumoniae""}",Klebsiella pneumoniae,species,The metadata explicitly states the 'host' as 'Klebsiella pneumoniae'.,,metadata,True,mesophile,,"The majority of the papers (PMC12266354.1, PMC11585740.1, PMC10783003.1, PMC13170100.1, PMC13175332.1, PMC13168089.1) report optimal or standard incubation/assay temperatures at 37 °C. This temperature (37 °C) is the typical human body temperature, which is the defining characteristic of a mesophile. Specifically, PMC12266354.1 states the phage was isolated from 'clinically relevant Methicillin-resistant Staphylococcus aureus (MRSA) strains, suggesting a mesophilic lifestyle adapted to human body temperature.' PMC11585740.1 also characterizes the phages as 'mesophiles' based on their survival range of 4 °C to 40 °C. While some papers do not explicitly state 'mesophile,' the consistent use of 37 °C as the primary culture/assay temperature strongly infers a mesophilic nature.",,True,TMP_results/accessions/WDQ26312/library/accession_lit,6,TMP_results/accessions/WDQ26312/library/host_lit,10,908.26,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 25.93, ""ClassifyHostMetadata"": 1.94, ""FilterRelevantLiterature"": 270.14, ""FilterRelevantHostLiterature"": 273.79, ""ClassifySummary"": 8.16}",False,TMP_results/accessions/WDQ26312/summary/summary.txt,"['PMC12266354.1.txt', 'PMC11585740.1.txt', 'PMC10783003.1.txt']",3,"['PMC13170100.1.txt', 'PMC13175332.1.txt', 'PMC13174917.1.txt', 'PMC13168089.1.txt', '42139110.txt', 'PMC13175347.1.txt']",6,
ERROR,BCV04678,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,'SummaryClassifyHostLiterature'
gemma4:e4b,WCS70008,Bacillus phage vB_BsuM-Goe27,"{""uid"": ""2442350268"", ""accession"": ""WCS70008"", ""title"": ""protein RecA [Bacillus phage vB_BsuM-Goe27]"", ""organism"": ""Bacillus phage vB_BsuM-Goe27"", ""taxonId"": 3026985, ""sequence_length"": 403, ""create_date"": ""2023/02/15"", ""update_date"": ""2023/02/15"", ""dbsource"": ""insd"", ""extra"": ""gi|2442350268|gnl|BTU|Goe27_01300|gb|WCS70008.1|"", ""host"": ""Bacillus subtilis"", ""lab_host"": ""Bacillus subtilis delta6"", ""country"": ""Germany"", ""isolation_source"": ""sewage"", ""collection_date"": ""2019""}",Bacillus subtilis,species,The metadata explicitly lists 'host': 'Bacillus subtilis'.,,metadata,True,mesophile,,"Multiple papers (PMC12613920.1.txt, PMC13118943.1.txt, PMC13168905.1.txt) show optimal or standard incubation conditions at 37°C. Growth at 37°C is the classic indicator for mesophilic organisms, as this temperature range is optimal for human/mammalian body temperature. While some papers mention stability across ranges (e.g., 4°C to 37°C), the consistent use of 37°C as the primary culture condition strongly suggests a mesophilic lifestyle.",,True,TMP_results/accessions/WCS70008/library/accession_lit,5,TMP_results/accessions/WCS70008/library/host_lit,10,607.75,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 21.93, ""ClassifyHostMetadata"": 2.01, ""FilterRelevantLiterature"": 63.72, ""FilterRelevantHostLiterature"": 239.93, ""ClassifySummary"": 6.93}",False,TMP_results/accessions/WCS70008/summary/summary.txt,"['40080182.txt', 'PMC12613920.1.txt', 'PMC13118943.1.txt']",3,"['42139344.txt', '42138174.txt', 'PMC13174917.1.txt', '42138380.txt', 'PMC13173768.1.txt', 'PMC13172181.1.txt', '42138325.txt', 'PMC13172537.1.txt', 'PMC13168905.1.txt']",9,
gemma4:e4b,WCS69761,Bacillus phage vB_BsuM-Goe25,"{""uid"": ""2442350019"", ""accession"": ""WCS69761"", ""title"": ""protein RecA [Bacillus phage vB_BsuM-Goe25]"", ""organism"": ""Bacillus phage vB_BsuM-Goe25"", ""taxonId"": 3026984, ""sequence_length"": 403, ""create_date"": ""2023/02/15"", ""update_date"": ""2023/02/15"", ""dbsource"": ""insd"", ""extra"": ""gi|2442350019|gnl|BTU|Goe25_01330|gb|WCS69761.1|"", ""host"": ""Bacillus subtilis"", ""lab_host"": ""Bacillus subtilis delta6"", ""country"": ""Germany"", ""isolation_source"": ""sewage"", ""collection_date"": ""2019""}",Bacillus subtilis,species,The metadata explicitly lists 'host': 'Bacillus subtilis'.,,metadata,True,mesophile,,"Multiple papers (PMC12613920.1.txt, PMC13118943.1.txt, PMC13168905.1.txt) show optimal or standard incubation conditions at 37°C. Growth at 37°C is the classic indicator for mesophilic organisms, as this temperature range is optimal for human body temperature and many common environmental bacteria. While some papers mention stability across ranges (e.g., 4°C to 37°C), the consistent use of 37°C as the primary culture condition strongly suggests a mesophilic lifestyle.",,True,TMP_results/accessions/WCS69761/library/accession_lit,5,TMP_results/accessions/WCS69761/library/host_lit,10,604.87,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 18.77, ""ClassifyHostMetadata"": 2.01, ""FilterRelevantLiterature"": 63.83, ""FilterRelevantHostLiterature"": 240.24, ""ClassifySummary"": 7.12}",False,TMP_results/accessions/WCS69761/summary/summary.txt,"['40080182.txt', 'PMC12613920.1.txt', 'PMC13118943.1.txt']",3,"['42139344.txt', '42138174.txt', 'PMC13174917.1.txt', '42138380.txt', 'PMC13173768.1.txt', 'PMC13172181.1.txt', '42138325.txt', 'PMC13172537.1.txt', 'PMC13168905.1.txt']",9,
